firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
James,Polk,23,5,1,0,20,2014-06-11,Tacoma Touchdown-Scorers,1,Yonkers Yellowjackets,20
Tom,Jefferson,5,1,1,0,4,2014-06-11,Tacoma Touchdown-Scorers,1,Yonkers Yellowjackets,20
James,Polk,30,10,1,0,45,2014-06-18,Tacoma Touchdown-Scorers,1,Shreveport Seamen,37
James,Polk,39,10,1,1,47,2014-06-25,Tacoma Touchdown-Scorers,9,San Bernardino Stalkers,0
Dubya,Bush,38,17,1,0,137,2014-03-19,Glendale Centers,6,Des Moines Desperadoes,24
Dubya,Bush,20,7,1,0,43,2014-03-26,Glendale Centers,25,Augusta Autocrats,6
William,Harrison,8,5,0,2,86,2014-03-26,Glendale Centers,25,Augusta Autocrats,6
Dubya,Bush,35,12,1,0,76,2014-04-02,Glendale Centers,5,Grand Rapids Gamers,41
Dubya,Bush,29,11,1,1,88,2014-04-09,Glendale Centers,14,Huntington Beach Harriers,38
Dubya,Bush,25,9,1,1,70,2014-04-16,Glendale Centers,17,Mobile Misfits,16
Dubya,Bush,26,11,1,0,79,2014-04-23,Glendale Centers,0,Boise Bearcats,3
William,Harrison,1,0,0,0,0,2014-04-23,Glendale Centers,0,Boise Bearcats,3
Dubya,Bush,19,6,1,1,42,2014-04-30,Glendale Centers,24,Modesto Misanthropes,3
William,Harrison,6,4,0,1,52,2014-04-30,Glendale Centers,24,Modesto Misanthropes,3
Dubya,Bush,33,13,1,1,110,2014-05-07,Glendale Centers,8,Fremont Firebugs,10
William,Harrison,1,0,0,0,0,2014-05-07,Glendale Centers,8,Fremont Firebugs,10
Dubya,Bush,34,12,1,0,106,2014-05-14,Glendale Centers,6,Montgomery Music,14
Dubya,Bush,26,10,1,1,63,2014-05-21,Glendale Centers,13,Spokane Stallions,3
William,Harrison,5,3,0,0,49,2014-05-21,Glendale Centers,13,Spokane Stallions,3
Dubya,Bush,39,13,1,1,87,2014-05-28,Glendale Centers,16,Richmond Roustabouts,21
Dubya,Bush,23,7,1,0,62,2014-06-04,Glendale Centers,9,Yonkers Yellowjackets,27
William,Harrison,5,3,0,0,48,2014-06-04,Glendale Centers,9,Yonkers Yellowjackets,27
Dubya,Bush,28,11,1,1,87,2014-06-11,Glendale Centers,9,Shreveport Seamen,23
Dubya,Bush,26,11,1,1,87,2014-06-18,Glendale Centers,15,San Bernardino Stalkers,0
Dubya,Bush,25,8,1,0,57,2014-06-25,Glendale Centers,14,Tacoma Touchdown-Scorers,16
William,Harrison,6,3,0,1,43,2014-06-25,Glendale Centers,14,Tacoma Touchdown-Scorers,16
Franklin,Roosevelt,29,21,0,6,387,2014-03-19,Des Moines Desperadoes,52,Augusta Autocrats,35
Franklin,Roosevelt,29,20,0,5,292,2014-03-26,Des Moines Desperadoes,44,Grand Rapids Gamers,7
Franklin,Roosevelt,38,30,0,6,472,2014-04-02,Des Moines Desperadoes,44,Huntington Beach Harriers,14
Franklin,Roosevelt,28,19,0,5,341,2014-04-09,Des Moines Desperadoes,46,Mobile Misfits,3
Big Bill,Taft,5,4,0,0,65,2014-04-09,Des Moines Desperadoes,46,Mobile Misfits,3
Franklin,Roosevelt,22,18,0,3,270,2014-04-16,Des Moines Desperadoes,41,Boise Bearcats,7
Big Bill,Taft,7,5,0,2,78,2014-04-16,Des Moines Desperadoes,41,Boise Bearcats,7
Franklin,Roosevelt,35,28,0,8,524,2014-04-23,Des Moines Desperadoes,68,Modesto Misanthropes,35
Big Bill,Taft,1,0,0,0,0,2014-04-23,Des Moines Desperadoes,68,Modesto Misanthropes,35
Franklin,Roosevelt,32,26,0,7,434,2014-04-30,Des Moines Desperadoes,49,Fremont Firebugs,10
Franklin,Roosevelt,22,16,0,4,233,2014-05-07,Des Moines Desperadoes,39,Montgomery Music,6
Big Bill,Taft,10,7,0,1,115,2014-05-07,Des Moines Desperadoes,39,Montgomery Music,6
Franklin,Roosevelt,25,21,0,5,384,2014-05-14,Des Moines Desperadoes,44,Spokane Stallions,10
Franklin,Roosevelt,22,16,0,4,241,2014-05-21,Des Moines Desperadoes,54,Richmond Roustabouts,27
Big Bill,Taft,14,11,0,2,186,2014-05-21,Des Moines Desperadoes,54,Richmond Roustabouts,27
Franklin,Roosevelt,32,27,0,7,438,2014-05-28,Des Moines Desperadoes,53,Yonkers Yellowjackets,13
Franklin,Roosevelt,35,26,0,7,465,2014-06-04,Des Moines Desperadoes,53,Shreveport Seamen,23
Franklin,Roosevelt,24,18,0,5,302,2014-06-11,Des Moines Desperadoes,55,San Bernardino Stalkers,10
Big Bill,Taft,9,6,0,2,111,2014-06-11,Des Moines Desperadoes,55,San Bernardino Stalkers,10
Franklin,Roosevelt,39,26,0,7,490,2014-06-18,Des Moines Desperadoes,49,Tacoma Touchdown-Scorers,21
Franklin,Roosevelt,31,22,0,6,373,2014-06-25,Des Moines Desperadoes,54,Glendale Centers,14
Big Bill,Taft,7,5,0,1,88,2014-06-25,Des Moines Desperadoes,54,Glendale Centers,14
Harry,Truman,38,18,2,2,151,2014-03-19,Augusta Autocrats,23,Grand Rapids Gamers,41
Harry,Truman,26,9,1,0,82,2014-03-26,Augusta Autocrats,10,Huntington Beach Harriers,44
Harry,Truman,37,16,1,0,109,2014-04-02,Augusta Autocrats,6,Mobile Misfits,9
Harry,Truman,20,10,1,0,92,2014-04-09,Augusta Autocrats,1,Boise Bearcats,17
Lyndon,Johnson,4,2,0,0,15,2014-04-09,Augusta Autocrats,1,Boise Bearcats,17
Harry,Truman,38,13,1,0,90,2014-04-16,Augusta Autocrats,4,Modesto Misanthropes,24
Harry,Truman,28,13,1,0,98,2014-04-23,Augusta Autocrats,16,Fremont Firebugs,10
Lyndon,Johnson,6,2,0,1,17,2014-04-23,Augusta Autocrats,16,Fremont Firebugs,10
Harry,Truman,29,9,1,0,77,2014-04-30,Augusta Autocrats,14,Montgomery Music,14
Lyndon,Johnson,8,3,0,1,30,2014-04-30,Augusta Autocrats,14,Montgomery Music,14
Harry,Truman,37,18,1,0,129,2014-05-07,Augusta Autocrats,11,Spokane Stallions,21
Harry,Truman,32,15,1,0,127,2014-05-14,Augusta Autocrats,1,Richmond Roustabouts,7
Harry,Truman,30,15,1,1,102,2014-05-21,Augusta Autocrats,9,Yonkers Yellowjackets,7
Harry,Truman,26,12,1,1,106,2014-05-28,Augusta Autocrats,18,Shreveport Seamen,23
Harry,Truman,31,16,2,2,150,2014-06-04,Augusta Autocrats,33,San Bernardino Stalkers,7
Lyndon,Johnson,4,1,0,1,10,2014-06-04,Augusta Autocrats,33,San Bernardino Stalkers,7
Harry,Truman,38,13,1,1,119,2014-06-11,Augusta Autocrats,19,Tacoma Touchdown-Scorers,31
Harry,Truman,35,15,1,0,114,2014-06-18,Augusta Autocrats,11,Glendale Centers,31
Harry,Truman,27,12,1,0,83,2014-06-25,Augusta Autocrats,2,Des Moines Desperadoes,23
Martin,Van Buren,32,15,1,0,130,2014-03-19,Grand Rapids Gamers,4,Huntington Beach Harriers,34
Martin,Van Buren,31,14,1,0,120,2014-03-26,Grand Rapids Gamers,10,Mobile Misfits,41
Martin,Van Buren,32,13,1,1,105,2014-04-02,Grand Rapids Gamers,15,Boise Bearcats,7
Martin,Van Buren,26,10,1,0,70,2014-04-09,Grand Rapids Gamers,5,Modesto Misanthropes,10
Martin,Van Buren,28,10,1,0,66,2014-04-16,Grand Rapids Gamers,10,Fremont Firebugs,3
Martin,Van Buren,25,8,1,0,51,2014-04-23,Grand Rapids Gamers,6,Montgomery Music,10
Martin,Van Buren,29,14,1,1,116,2014-04-30,Grand Rapids Gamers,9,Spokane Stallions,23
Martin,Van Buren,28,13,1,0,88,2014-05-07,Grand Rapids Gamers,6,Richmond Roustabouts,41
James,Garfield,8,4,0,0,34,2014-05-07,Grand Rapids Gamers,6,Richmond Roustabouts,41
Martin,Van Buren,34,10,1,0,82,2014-05-14,Grand Rapids Gamers,9,Yonkers Yellowjackets,27
Martin,Van Buren,27,10,1,1,73,2014-05-21,Grand Rapids Gamers,18,Shreveport Seamen,34
Martin,Van Buren,24,8,1,1,69,2014-05-28,Grand Rapids Gamers,11,San Bernardino Stalkers,17
Martin,Van Buren,35,17,1,0,140,2014-06-04,Grand Rapids Gamers,0,Tacoma Touchdown-Scorers,34
Martin,Van Buren,34,15,1,0,118,2014-06-11,Grand Rapids Gamers,1,Glendale Centers,17
Martin,Van Buren,27,8,1,1,65,2014-06-18,Grand Rapids Gamers,8,Des Moines Desperadoes,44
Martin,Van Buren,26,10,1,1,63,2014-06-25,Grand Rapids Gamers,11,Augusta Autocrats,16
William,McKinley,29,10,1,0,49,2014-03-19,Huntington Beach Harriers,11,Mobile Misfits,44
William,McKinley,33,8,1,0,33,2014-03-26,Huntington Beach Harriers,0,Boise Bearcats,28
William,McKinley,31,9,1,0,33,2014-04-02,Huntington Beach Harriers,11,Modesto Misanthropes,6
William,McKinley,37,11,1,0,43,2014-04-09,Huntington Beach Harriers,5,Fremont Firebugs,31
William,McKinley,37,10,1,0,44,2014-04-16,Huntington Beach Harriers,7,Montgomery Music,35
William,McKinley,28,6,1,1,29,2014-04-23,Huntington Beach Harriers,18,Spokane Stallions,38
William,McKinley,28,7,1,1,33,2014-04-30,Huntington Beach Harriers,12,Richmond Roustabouts,7
William,McKinley,35,8,1,1,38,2014-05-07,Huntington Beach Harriers,16,Yonkers Yellowjackets,14
William,McKinley,28,8,1,0,39,2014-05-14,Huntington Beach Harriers,0,Shreveport Seamen,37
William,McKinley,38,12,1,1,58,2014-05-21,Huntington Beach Harriers,7,San Bernardino Stalkers,3
William,McKinley,33,6,1,0,27,2014-05-28,Huntington Beach Harriers,1,Tacoma Touchdown-Scorers,35
William,McKinley,30,6,1,1,25,2014-06-04,Huntington Beach Harriers,14,Glendale Centers,6
Andy,Jackson,6,3,0,0,53,2014-06-04,Huntington Beach Harriers,14,Glendale Centers,6
William,McKinley,32,11,1,1,49,2014-06-11,Huntington Beach Harriers,10,Des Moines Desperadoes,3
William,McKinley,33,10,1,1,40,2014-06-18,Huntington Beach Harriers,7,Augusta Autocrats,44
William,McKinley,37,7,1,1,28,2014-06-25,Huntington Beach Harriers,19,Grand Rapids Gamers,17
John,Adams,27,10,1,1,66,2014-03-19,Mobile Misfits,17,Boise Bearcats,16
John,Adams,30,12,1,1,79,2014-03-26,Mobile Misfits,10,Modesto Misanthropes,37
John,Adams,28,7,1,0,45,2014-04-02,Mobile Misfits,3,Fremont Firebugs,10
Rutherford,Hayes,4,2,0,0,26,2014-04-02,Mobile Misfits,3,Fremont Firebugs,10
John,Adams,23,8,1,1,47,2014-04-09,Mobile Misfits,21,Montgomery Music,10
Rutherford,Hayes,5,2,0,1,23,2014-04-09,Mobile Misfits,21,Montgomery Music,10
John,Adams,29,8,1,0,63,2014-04-16,Mobile Misfits,2,Spokane Stallions,20
John,Adams,21,9,1,0,52,2014-04-23,Mobile Misfits,17,Richmond Roustabouts,20
Rutherford,Hayes,4,2,0,1,21,2014-04-23,Mobile Misfits,17,Richmond Roustabouts,20
John,Adams,37,10,1,1,58,2014-04-30,Mobile Misfits,9,Yonkers Yellowjackets,27
John,Adams,24,7,1,1,40,2014-05-07,Mobile Misfits,26,Shreveport Seamen,37
Rutherford,Hayes,2,1,0,1,10,2014-05-07,Mobile Misfits,26,Shreveport Seamen,37
John,Adams,29,9,1,1,67,2014-05-14,Mobile Misfits,16,San Bernardino Stalkers,9
John,Adams,34,9,1,1,68,2014-05-21,Mobile Misfits,12,Tacoma Touchdown-Scorers,31
John,Adams,21,7,1,1,44,2014-05-28,Mobile Misfits,10,Glendale Centers,3
Rutherford,Hayes,5,3,0,0,35,2014-05-28,Mobile Misfits,10,Glendale Centers,3
John,Adams,35,13,1,1,87,2014-06-04,Mobile Misfits,11,Des Moines Desperadoes,20
John,Adams,27,11,1,0,82,2014-06-11,Mobile Misfits,5,Augusta Autocrats,3
John,Adams,27,8,1,1,50,2014-06-18,Mobile Misfits,11,Grand Rapids Gamers,28
John,Adams,23,7,1,0,42,2014-06-25,Mobile Misfits,0,Huntington Beach Harriers,38
Rutherford,Hayes,4,2,0,0,27,2014-06-25,Mobile Misfits,0,Huntington Beach Harriers,38
Teddy,Roosevelt,19,16,0,4,244,2015-03-18,Boise Bearcats,31,Modesto Misanthropes,6
Lyndon,Johnson,7,2,0,0,17,2015-03-18,Boise Bearcats,31,Modesto Misanthropes,6
Teddy,Roosevelt,27,19,0,3,288,2015-03-25,Boise Bearcats,23,Fremont Firebugs,31
Teddy,Roosevelt,33,22,0,5,346,2015-04-01,Boise Bearcats,43,Montgomery Music,34
Teddy,Roosevelt,35,26,0,6,375,2015-04-08,Boise Bearcats,54,Spokane Stallions,30
Teddy,Roosevelt,29,21,0,5,309,2015-04-15,Boise Bearcats,37,Richmond Roustabouts,28
Lyndon,Johnson,1,0,0,0,0,2015-04-15,Boise Bearcats,37,Richmond Roustabouts,28
Teddy,Roosevelt,21,17,0,3,255,2015-04-22,Boise Bearcats,29,Yonkers Yellowjackets,23
Lyndon,Johnson,5,2,0,1,18,2015-04-22,Boise Bearcats,29,Yonkers Yellowjackets,23
Teddy,Roosevelt,22,18,0,4,255,2015-04-29,Boise Bearcats,47,Shreveport Seamen,27
Lyndon,Johnson,10,4,0,1,39,2015-04-29,Boise Bearcats,47,Shreveport Seamen,27
Teddy,Roosevelt,38,28,0,7,476,2015-05-06,Boise Bearcats,49,San Bernardino Stalkers,30
Teddy,Roosevelt,38,29,0,6,403,2015-05-13,Boise Bearcats,49,Tacoma Touchdown-Scorers,17
Teddy,Roosevelt,33,24,0,5,372,2015-05-20,Boise Bearcats,36,Glendale Centers,0
Teddy,Roosevelt,31,26,0,5,345,2015-05-27,Boise Bearcats,41,Des Moines Desperadoes,17
Teddy,Roosevelt,33,23,0,4,306,2015-06-03,Boise Bearcats,28,Augusta Autocrats,9
Teddy,Roosevelt,26,19,0,3,272,2015-06-10,Boise Bearcats,39,Grand Rapids Gamers,6
Lyndon,Johnson,8,3,0,1,22,2015-06-10,Boise Bearcats,39,Grand Rapids Gamers,6
Teddy,Roosevelt,36,25,0,5,444,2015-06-17,Boise Bearcats,42,Huntington Beach Harriers,38
Teddy,Roosevelt,27,21,0,5,370,2015-06-24,Boise Bearcats,36,Mobile Misfits,38
Lyndon,Johnson,1,0,0,0,0,2015-06-24,Boise Bearcats,36,Mobile Misfits,38
Herbert,Hoover,29,17,0,3,245,2015-03-18,Modesto Misanthropes,24,Fremont Firebugs,31
Herbert,Hoover,34,23,0,3,281,2015-03-25,Modesto Misanthropes,31,Montgomery Music,21
Herbert,Hoover,29,19,0,2,269,2015-04-01,Modesto Misanthropes,15,Spokane Stallions,23
Herbert,Hoover,37,22,0,4,314,2015-04-08,Modesto Misanthropes,29,Richmond Roustabouts,28
Herbert,Hoover,31,17,0,2,219,2015-04-15,Modesto Misanthropes,17,Yonkers Yellowjackets,34
Herbert,Hoover,37,26,1,5,369,2015-04-22,Modesto Misanthropes,36,Shreveport Seamen,27
Herbert,Hoover,25,17,0,3,195,2015-04-29,Modesto Misanthropes,33,San Bernardino Stalkers,23
Zach,Taylor,10,6,0,1,64,2015-04-29,Modesto Misanthropes,33,San Bernardino Stalkers,23
Herbert,Hoover,25,17,0,2,190,2015-05-06,Modesto Misanthropes,32,Tacoma Touchdown-Scorers,27
Zach,Taylor,5,3,0,1,33,2015-05-06,Modesto Misanthropes,32,Tacoma Touchdown-Scorers,27
Herbert,Hoover,34,21,0,4,284,2015-05-13,Modesto Misanthropes,28,Glendale Centers,30
Herbert,Hoover,28,16,0,2,206,2015-05-20,Modesto Misanthropes,14,Des Moines Desperadoes,9
Herbert,Hoover,36,23,0,3,321,2015-05-27,Modesto Misanthropes,31,Augusta Autocrats,35
Herbert,Hoover,28,17,0,2,252,2015-06-03,Modesto Misanthropes,19,Grand Rapids Gamers,34
Herbert,Hoover,18,10,0,1,107,2015-06-10,Modesto Misanthropes,20,Huntington Beach Harriers,9
Zach,Taylor,8,4,0,1,41,2015-06-10,Modesto Misanthropes,20,Huntington Beach Harriers,9
Herbert,Hoover,39,26,0,3,278,2015-06-17,Modesto Misanthropes,29,Mobile Misfits,24
Herbert,Hoover,33,18,0,3,244,2015-06-24,Modesto Misanthropes,29,Boise Bearcats,28
James,Monroe,31,17,0,1,151,2015-03-18,Fremont Firebugs,13,Montgomery Music,7
Jack,Kennedy,2,0,1,0,0,2015-03-18,Fremont Firebugs,13,Montgomery Music,7
James,Monroe,36,17,0,1,157,2015-03-25,Fremont Firebugs,13,Spokane Stallions,28
James,Monroe,22,11,0,0,98,2015-04-01,Fremont Firebugs,9,Richmond Roustabouts,24
Jack,Kennedy,3,1,1,1,7,2015-04-01,Fremont Firebugs,9,Richmond Roustabouts,24
James,Monroe,25,11,0,1,91,2015-04-08,Fremont Firebugs,14,Yonkers Yellowjackets,38
James,Monroe,33,17,0,1,121,2015-04-15,Fremont Firebugs,9,Shreveport Seamen,27
Jack,Kennedy,2,0,1,0,0,2015-04-15,Fremont Firebugs,9,Shreveport Seamen,27
James,Monroe,30,12,0,1,85,2015-04-22,Fremont Firebugs,15,San Bernardino Stalkers,30
James,Monroe,29,12,0,0,104,2015-04-29,Fremont Firebugs,12,Tacoma Touchdown-Scorers,13
James,Monroe,37,15,0,2,141,2015-05-06,Fremont Firebugs,17,Glendale Centers,21
James,Monroe,21,11,0,1,95,2015-05-13,Fremont Firebugs,26,Des Moines Desperadoes,16
Jack,Kennedy,8,2,1,1,13,2015-05-13,Fremont Firebugs,26,Des Moines Desperadoes,16
James,Monroe,30,16,0,1,153,2015-05-20,Fremont Firebugs,19,Augusta Autocrats,38
James,Monroe,32,12,0,1,117,2015-05-27,Fremont Firebugs,17,Grand Rapids Gamers,9
James,Monroe,32,16,0,1,140,2015-06-03,Fremont Firebugs,17,Huntington Beach Harriers,44
James,Monroe,28,10,0,0,86,2015-06-10,Fremont Firebugs,5,Mobile Misfits,23
James,Monroe,35,19,0,1,153,2015-06-17,Fremont Firebugs,13,Boise Bearcats,28
James,Monroe,22,9,0,0,69,2015-06-24,Fremont Firebugs,9,Modesto Misanthropes,10
Jack,Kennedy,12,4,1,1,26,2015-06-24,Fremont Firebugs,9,Modesto Misanthropes,10
Warren,Harding,27,14,0,1,120,2015-03-18,Montgomery Music,9,Spokane Stallions,17
Warren,Harding,30,16,0,1,156,2015-03-25,Montgomery Music,12,Richmond Roustabouts,3
Warren,Harding,27,12,0,0,90,2015-04-01,Montgomery Music,11,Yonkers Yellowjackets,24
Warren,Harding,28,15,0,1,119,2015-04-08,Montgomery Music,8,Shreveport Seamen,27
Warren,Harding,37,16,0,1,129,2015-04-15,Montgomery Music,9,San Bernardino Stalkers,16
Warren,Harding,23,8,0,0,82,2015-04-22,Montgomery Music,18,Tacoma Touchdown-Scorers,7
John,Tyler,12,4,1,1,20,2015-04-22,Montgomery Music,18,Tacoma Touchdown-Scorers,7
Warren,Harding,38,18,0,2,169,2015-04-29,Montgomery Music,17,Glendale Centers,17
Warren,Harding,31,12,0,1,122,2015-05-06,Montgomery Music,10,Des Moines Desperadoes,31
Warren,Harding,29,13,0,1,134,2015-05-13,Montgomery Music,15,Augusta Autocrats,38
Warren,Harding,36,13,0,1,110,2015-05-20,Montgomery Music,13,Grand Rapids Gamers,20
Warren,Harding,36,20,0,1,187,2015-05-27,Montgomery Music,9,Huntington Beach Harriers,38
Warren,Harding,31,14,0,1,146,2015-06-03,Montgomery Music,15,Mobile Misfits,31
Warren,Harding,28,14,0,0,107,2015-06-10,Montgomery Music,1,Boise Bearcats,35
Warren,Harding,33,17,0,1,168,2015-06-17,Montgomery Music,18,Modesto Misanthropes,31
Warren,Harding,35,17,0,1,145,2015-06-24,Montgomery Music,11,Fremont Firebugs,34
George,Bush,28,16,0,1,143,2015-03-18,Spokane Stallions,13,Richmond Roustabouts,3
George,Bush,24,10,0,0,93,2015-03-25,Spokane Stallions,17,Yonkers Yellowjackets,41
Jim,Buchanan,2,1,0,1,10,2015-03-25,Spokane Stallions,17,Yonkers Yellowjackets,41
George,Bush,31,18,0,1,172,2015-04-01,Spokane Stallions,14,Shreveport Seamen,35
Jim,Buchanan,3,1,0,1,10,2015-04-01,Spokane Stallions,14,Shreveport Seamen,35
George,Bush,35,15,0,2,174,2015-04-08,Spokane Stallions,14,San Bernardino Stalkers,16
George,Bush,34,17,0,2,191,2015-04-15,Spokane Stallions,22,Tacoma Touchdown-Scorers,34
George,Bush,24,9,0,1,89,2015-04-22,Spokane Stallions,15,Glendale Centers,30
Jim,Buchanan,3,1,0,1,13,2015-04-22,Spokane Stallions,15,Glendale Centers,30
George,Bush,31,17,0,2,182,2015-04-29,Spokane Stallions,14,Des Moines Desperadoes,24
George,Bush,29,16,0,2,184,2015-05-06,Spokane Stallions,20,Augusta Autocrats,0
George,Bush,30,12,0,0,112,2015-05-13,Spokane Stallions,18,Grand Rapids Gamers,24
Jim,Buchanan,2,1,0,1,12,2015-05-13,Spokane Stallions,18,Grand Rapids Gamers,24
George,Bush,37,21,0,2,226,2015-05-20,Spokane Stallions,18,Huntington Beach Harriers,35
George,Bush,24,12,0,0,100,2015-05-27,Spokane Stallions,9,Mobile Misfits,31
Jim,Buchanan,10,5,0,1,59,2015-05-27,Spokane Stallions,9,Mobile Misfits,31
George,Bush,27,12,0,1,115,2015-06-03,Spokane Stallions,18,Boise Bearcats,37
Jim,Buchanan,10,5,0,1,70,2015-06-03,Spokane Stallions,18,Boise Bearcats,37
George,Bush,24,10,0,0,106,2015-06-10,Spokane Stallions,7,Modesto Misanthropes,16
Jim,Buchanan,9,4,0,0,55,2015-06-10,Spokane Stallions,7,Modesto Misanthropes,16
George,Bush,30,17,0,1,146,2015-06-17,Spokane Stallions,15,Fremont Firebugs,13
George,Bush,25,12,0,0,116,2015-06-24,Spokane Stallions,0,Montgomery Music,38
Frank,Pierce,38,15,1,0,75,2015-03-18,Richmond Roustabouts,12,Yonkers Yellowjackets,35
Frank,Pierce,26,7,1,1,36,2015-03-25,Richmond Roustabouts,14,Shreveport Seamen,31
Frank,Pierce,33,13,1,0,59,2015-04-01,Richmond Roustabouts,10,San Bernardino Stalkers,3
Frank,Pierce,23,6,1,1,27,2015-04-08,Richmond Roustabouts,7,Tacoma Touchdown-Scorers,24
Sam,Grant,9,4,0,0,45,2015-04-08,Richmond Roustabouts,7,Tacoma Touchdown-Scorers,24
Frank,Pierce,31,6,1,1,33,2015-04-15,Richmond Roustabouts,24,Glendale Centers,6
Sam,Grant,4,2,0,1,25,2015-04-15,Richmond Roustabouts,24,Glendale Centers,6
Frank,Pierce,36,14,1,0,77,2015-04-22,Richmond Roustabouts,9,Des Moines Desperadoes,6
Frank,Pierce,31,8,1,0,41,2015-04-29,Richmond Roustabouts,10,Augusta Autocrats,13
Frank,Pierce,39,11,1,1,58,2015-05-06,Richmond Roustabouts,12,Grand Rapids Gamers,24
Frank,Pierce,38,9,1,1,47,2015-05-13,Richmond Roustabouts,8,Huntington Beach Harriers,38
Frank,Pierce,22,8,1,1,45,2015-05-20,Richmond Roustabouts,21,Mobile Misfits,16
Sam,Grant,12,6,0,1,56,2015-05-20,Richmond Roustabouts,21,Mobile Misfits,16
Frank,Pierce,33,10,1,1,48,2015-05-27,Richmond Roustabouts,10,Boise Bearcats,41
Frank,Pierce,30,11,1,0,56,2015-06-03,Richmond Roustabouts,3,Modesto Misanthropes,44
Frank,Pierce,25,9,1,0,42,2015-06-10,Richmond Roustabouts,11,Fremont Firebugs,20
Frank,Pierce,31,7,1,0,37,2015-06-17,Richmond Roustabouts,16,Montgomery Music,21
Sam,Grant,6,3,0,1,30,2015-06-17,Richmond Roustabouts,16,Montgomery Music,21
Frank,Pierce,27,11,1,0,59,2015-06-24,Richmond Roustabouts,8,Spokane Stallions,16
Dutch,Reagan,23,13,0,3,185,2015-03-18,Yonkers Yellowjackets,24,Shreveport Seamen,23
Millard,Fillmore,10,5,0,0,50,2015-03-18,Yonkers Yellowjackets,24,Shreveport Seamen,23
Dutch,Reagan,34,26,0,3,303,2015-03-25,Yonkers Yellowjackets,27,San Bernardino Stalkers,14
Dutch,Reagan,31,22,0,4,365,2015-04-01,Yonkers Yellowjackets,36,Tacoma Touchdown-Scorers,35
Dutch,Reagan,26,18,0,4,265,2015-04-08,Yonkers Yellowjackets,33,Glendale Centers,16
Dutch,Reagan,26,19,0,2,247,2015-04-15,Yonkers Yellowjackets,14,Des Moines Desperadoes,37
Millard,Fillmore,7,4,0,0,36,2015-04-15,Yonkers Yellowjackets,14,Des Moines Desperadoes,37
Dutch,Reagan,24,18,0,3,267,2015-04-22,Yonkers Yellowjackets,27,Augusta Autocrats,23
Millard,Fillmore,5,2,0,0,21,2015-04-22,Yonkers Yellowjackets,27,Augusta Autocrats,23
Dutch,Reagan,36,24,0,4,322,2015-04-29,Yonkers Yellowjackets,33,Grand Rapids Gamers,10
Dutch,Reagan,24,15,0,3,199,2015-05-06,Yonkers Yellowjackets,26,Huntington Beach Harriers,6
Millard,Fillmore,14,7,0,0,76,2015-05-06,Yonkers Yellowjackets,26,Huntington Beach Harriers,6
Dutch,Reagan,26,19,0,4,283,2015-05-13,Yonkers Yellowjackets,35,Mobile Misfits,35
Dutch,Reagan,23,17,0,4,269,2015-05-20,Yonkers Yellowjackets,33,Boise Bearcats,21
Millard,Fillmore,8,4,0,0,36,2015-05-20,Yonkers Yellowjackets,33,Boise Bearcats,21
Dutch,Reagan,37,24,0,4,362,2015-05-27,Yonkers Yellowjackets,31,Modesto Misanthropes,41
Dutch,Reagan,25,18,0,2,226,2015-06-03,Yonkers Yellowjackets,23,Fremont Firebugs,10
Dutch,Reagan,33,21,0,4,288,2015-06-10,Yonkers Yellowjackets,31,Montgomery Music,16
Dutch,Reagan,26,19,0,2,239,2015-06-17,Yonkers Yellowjackets,16,Spokane Stallions,38
Dutch,Reagan,27,19,0,2,235,2015-06-24,Yonkers Yellowjackets,25,Richmond Roustabouts,16
Ike,Eisenhower,24,6,1,1,34,2015-03-18,Shreveport Seamen,9,San Bernardino Stalkers,28
Ben,Harrison,2,0,1,0,0,2015-03-18,Shreveport Seamen,9,San Bernardino Stalkers,28
Ike,Eisenhower,25,8,1,0,44,2015-03-25,Shreveport Seamen,4,Tacoma Touchdown-Scorers,7
Ike,Eisenhower,34,13,1,0,72,2015-04-01,Shreveport Seamen,8,Glendale Centers,17
Ike,Eisenhower,28,11,1,1,70,2015-04-08,Shreveport Seamen,15,Des Moines Desperadoes,44
Ike,Eisenhower,29,13,1,1,85,2015-04-15,Shreveport Seamen,16,Augusta Autocrats,10
Ike,Eisenhower,37,17,1,0,128,2015-04-22,Shreveport Seamen,7,Grand Rapids Gamers,20
Ike,Eisenhower,31,10,1,1,64,2015-04-29,Shreveport Seamen,10,Huntington Beach Harriers,37
Ike,Eisenhower,35,15,1,0,86,2015-05-06,Shreveport Seamen,3,Mobile Misfits,7
Ike,Eisenhower,24,9,1,0,51,2015-05-13,Shreveport Seamen,4,Boise Bearcats,23
Ben,Harrison,1,0,1,0,0,2015-05-13,Shreveport Seamen,4,Boise Bearcats,23
Ike,Eisenhower,25,10,1,0,72,2015-05-20,Shreveport Seamen,6,Modesto Misanthropes,10
Ike,Eisenhower,25,8,1,0,46,2015-05-27,Shreveport Seamen,17,Fremont Firebugs,38
Ben,Harrison,12,5,1,1,34,2015-05-27,Shreveport Seamen,17,Fremont Firebugs,38
Ike,Eisenhower,29,12,1,1,74,2015-06-03,Shreveport Seamen,9,Montgomery Music,3
Ike,Eisenhower,35,13,1,1,93,2015-06-10,Shreveport Seamen,11,Spokane Stallions,37
